YDR060W,0,0,0,0,0,1,0.2,47.98,0.373,1025,-0.807024,2,1,107,4,0.372500292,0,0.032163743,0.03411306,0,0,4,1
YDR061W,1,0,0,0,0,0,0.099,54.39,0.408,539,-0.296846,0.7,0,2,4,0.374794785,0,0.05,0.087037037,0,0,4,0
YDR062W,0,0,1,0,0,0,0.217,44.92,0.398,561,-0.16738,4.6,0,20,4,0.376302688,0,0.071174377,0.078291815,0,0,4,1
YDR063W,0,1,0,1,0,0,0.156,58.13,0.389,149,-0.498658,1.8,0,3,4,0.377732258,0,0.046666667,0.053333333,0,0,4,0
YDR066C,0,1,0,0,0,0,0.086,54.55,0.369,196,-0.146939,0.3,0,1,4,0.380235638,0,0.086294416,0.101522843,0,0,2,0
YDR067C,0,1,0,0,0,0,0.129,52.3,0.35,224,-0.282143,0.9,0,1,4,0.380866868,0,0.066666667,0.08,0,0,4,0
YDR068W,0,1,0,0,0,0,0.181,52.8,0.371,310,-1.228387,1.2,1,2,4,0.381028755,0,0.028938907,0.051446945,0,0,4,0
YDR069C,0,0,0,0,0,1,0.154,50.73,0.355,926,-0.42527,0.2,1,56,4,0.383643759,0,0.057173679,0.078748652,0,0,4,0
YDR070C,1,0,0,0,0,0,0.266,36.7,0.427,93,-1.33871,0.1,0,2,4,0.384074588,0,0.021276596,0.053191489,0,0,1,0
YDR071C,0,1,0,0,0,0,0.244,42.56,0.37,191,-0.257068,6.1,0,42,4,0.384742374,0,0.041666667,0.072916667,0,0,3,0
YDR072C,0,0,0,0,0,0,0.135,57.28,0.404,527,0.146679,3.1,0,1,4,0.386010057,0,0.045454545,0.09280303,8,0,4,0
YDR073W,0,0,0,1,0,0,0.066,50.58,0.408,169,-0.381657,0.4,4,12,4,0.386724189,0,0.023529412,0.035294118,0,0,3,0
YDR074W,0,1,0,0,0,0,0.236,45.19,0.397,896,-0.516406,0.7,0,28,4,0.387673319,0,0.049052397,0.07580825,0,0,4,0
YDR075W,0,1,0,1,0,0,0.133,46.92,0.369,308,-0.196753,0.6,0,15,4,0.389803313,0,0.074433657,0.090614887,0,0,5,0
YDR076W,0,1,0,1,0,0,0.11,55.01,0.373,406,-0.355911,0.2,0,7,4,0.39065975,0,0.036855037,0.056511057,0,0,4,0
YDR077W,0,0,1,0,0,0,0.52,35.94,0.469,338,-0.309467,28,0,1,4,0.392177444,0,0.04719764,0.026548673,0,0,4,0
YDR079W,1,0,0,0,0,0,0.101,50.98,0.357,111,-0.600901,1,0,2,4,0.393659889,0,0.044642857,0.044642857,0,0,4,0
YDR080W,0,0,0,0,1,1,0.152,48.08,0.346,992,-0.384173,0.4,76,12,4,0.394276105,0,0.043303122,0.063444109,0,0,3,0
YDR084C,0,0,0,0,0,1,0.119,58.12,0.397,199,0.179397,2.1,0,8,4,0.400800559,0,0.065,0.09,3,0,4,0
YDR086C,0,0,1,0,0,0,0.441,31.79,0.396,80,0.00875,11.5,0,2,4,0.402867235,0,0.049382716,0.037037037,1,0,5,1
YDR087C,0,0,0,1,0,1,0.157,48.57,0.391,278,-0.795324,2.1,0,139,4,0.403608783,0,0.039426523,0.0609319,0,0,4,1
YDR088C,0,0,0,1,0,0,0.159,52.28,0.377,382,-1.421204,0.4,0,86,4,0.404482845,0,0.046997389,0.065274151,0,0,4,1
YDR091C,0,1,0,0,0,0,0.369,37.86,0.374,608,-0.197369,1.6,0,77,4,0.410285333,0,0.049261084,0.055829228,0,0,4,1
YDR092W,0,1,0,0,0,0,0.128,52.56,0.425,153,-0.529412,3.5,0,11,4,0.411161353,1,0.045454545,0.051948052,0,0,3,0
YDR097C,0,0,0,1,0,0,0.152,48.67,0.378,1242,-0.540258,0.8,0,56,4,0.420274699,0,0.038616251,0.067578439,0,0,4,0
YDR098C,0,1,0,1,0,0,0.177,47.87,0.395,285,-0.471579,1.7,82,28,4,0.42105672,0,0.052447552,0.066433566,0,0,5,0
YDR099W,0,1,0,1,0,0,0.385,40.1,0.4,273,-0.792308,4.5,173,43,4,0.42665228,0,0.047445255,0.047445255,0,1,6,0
YDR100W,0,0,0,0,0,1,0.136,61,0.387,143,0.861539,1.9,0,7,4,0.427570077,0,0.0625,0.034722222,3,0,4,0
YDR101C,0,0,0,1,0,0,0.238,42.64,0.39,593,-0.23086,2.7,0,137,4,0.429171979,0,0.04040404,0.065656566,0,0,4,0
YDR103W,0,1,0,1,0,0,0.135,48.88,0.372,917,-0.422901,0.3,0,13,4,0.429748376,0,0.039215686,0.05664488,0,0,3,0
YDR105C,0,0,0,0,0,1,0.108,53.06,0.402,473,0.376956,1.5,0,2,4,0.435244714,0,0.073839662,0.094936709,10,0,5,0
YDR108W,0,1,0,0,0,0,0.127,49.58,0.372,698,-0.350716,0.6,0,14,4,0.438181535,0,0.054363376,0.084406295,0,0,4,0
YDR110W,0,0,0,0,0,1,0.129,52.35,0.376,566,-0.75742,0.3,0,13,4,0.44133638,0,0.063492063,0.065255732,0,0,4,0
YDR111C,0,1,0,1,0,0,0.158,49.8,0.423,507,-0.300592,0.7,0,16,4,0.443726831,0,0.051181102,0.059055118,0,0,4,0
YDR115W,1,0,0,0,0,0,0.125,49.06,0.429,105,-0.511429,2.5,0,56,4,0.445300663,0,0.018867925,0.066037736,0,0,4,0
YDR116C,1,0,0,0,0,0,0.124,49.38,0.416,285,-0.230877,1.3,0,91,4,0.446218461,0,0.034965035,0.034965035,0,0,4,0
YDR118W,0,1,0,1,0,0,0.114,52.54,0.354,652,-0.248466,0.2,0,9,4,0.447720488,0,0.061255743,0.049004594,0,0,4,1
YDR120C,0,0,0,1,0,1,0.155,53.85,0.406,570,-0.535965,1.9,0,3,4,0.452537291,0,0.059544658,0.073555166,0,0,3,0
YDR121W,0,1,0,1,0,0,0.125,55.96,0.425,196,-0.882653,1.1,0,18,4,0.452748789,0,0.020304569,0.040609137,0,0,4,0
YDR122W,0,1,0,0,0,0,0.127,52.71,0.412,1064,-0.703665,1.2,3,2,4,0.45347663,0,0.033802817,0.076995305,0,0,5,0
YDR123C,0,0,0,1,0,0,0.123,56.58,0.435,304,-0.736513,0.3,0,2,4,0.456589046,0,0.019672131,0.104918033,0,0,4,0
YDR127W,0,1,0,0,0,0,0.217,44.67,0.402,1588,-0.1216,2,0,112,4,0.459863349,0,0.04279421,0.068596602,0,0,4,0
YDR128W,0,0,0,0,0,1,0.117,51.65,0.392,1148,-0.58824,0.6,0,36,4,0.463169638,0,0.057441253,0.084421236,0,0,4,0
YDR129C,0,0,0,0,0,1,0.234,43.22,0.403,642,-0.280841,3.6,0,47,4,0.466975297,1,0.023328149,0.049766719,0,0,3,0
YDR130C,0,1,0,1,0,1,0.088,56.01,0.394,291,-0.868041,0.4,0,31,4,0.467786692,0,0.010273973,0.051369863,0,0,4,0
YDR131C,0,0,0,0,1,0,0.132,58.28,0.356,556,-0.272662,0.2,0,19,4,0.468986487,0,0.070017953,0.07540395,0,0,4,0
YDR132C,0,1,0,1,0,0,0.132,54.1,0.364,495,-0.438788,0.1,0,3,4,0.470189545,0,0.080645161,0.056451613,0,0,4,0
YDR135C,0,0,0,0,0,1,0.149,49.88,0.381,1515,0.064158,1.4,0,1,4,0.474920835,0,0.048153034,0.070580475,14,0,5,0
YDR137W,0,0,0,0,0,1,0.112,49.86,0.365,663,-0.464857,0.4,0,2,4,0.475382998,0,0.039156627,0.054216867,0,0,3,0
YDR138W,0,0,0,1,0,0,0.157,53.36,0.365,752,-0.722872,0.3,0,48,4,0.476896775,0,0.046480744,0.051792829,0,0,3,0
YDR139C,0,1,0,0,0,0,0.111,39.1,0.39,77,-0.197403,5.7,0,7,4,0.47908095,1,0.012820513,0.064102564,0,0,3,0
YDR140W,0,1,0,1,0,0,0.123,58.91,0.394,221,-0.10362,1.1,0,6,4,0.479220643,0,0.058558559,0.067567568,0,0,4,0
YDR141C,0,0,0,0,0,1,0.127,52.47,0.361,1698,-0.06702,0.7,0,13,4,0.483045233,0,0.047086521,0.056503826,0,0,3,1
YDR144C,0,0,0,0,1,0,0.145,54.99,0.409,596,-0.15906,3.1,0,1,4,0.487029751,0,0.05360134,0.048576214,0,0,3,0
YDR145W,0,0,0,1,0,0,0.115,49,0.397,539,-1.107421,1.3,191,57,4,0.487445567,0,0.024074074,0.037037037,0,1,5,1
YDR146C,0,1,0,1,0,0,0.143,48.35,0.381,709,-0.908745,0.8,0,16,4,0.490059265,0,0.04084507,0.053521127,0,0,4,0
YDR148C,1,0,0,0,0,0,0.24,43.15,0.431,463,-0.379482,0.8,0,36,4,0.49288185,0,0.019396552,0.040948276,0,0,6,0
YDR150W,0,0,0,0,0,1,0.163,51.85,0.383,2748,-0.705604,0.6,0,23,4,0.493248708,0,0.052382685,0.06438705,0,0,3,0
YDR152W,0,1,0,0,0,0,0.182,55.35,0.406,265,-0.891321,1.9,0,3,4,0.499827342,0,0.04887218,0.063909774,0,0,4,0
YDR155C,0,1,0,1,0,0,0.614,32.42,0.486,162,-0.23642,33.2,3,166,4,0.501977572,0,0.042944785,0.061349693,0,0,6,0
YDR156W,0,0,0,0,0,1,0.152,46.11,0.511,137,-0.383212,2.4,0,13,4,0.502320277,0,0,0.036231884,0,0,3,0
YDR158W,0,1,0,1,0,0,0.431,37.24,0.433,365,-0.043562,9.1,0,52,4,0.502863383,0,0.043715847,0.06284153,0,0,5,0
YDR159W,0,0,0,0,0,1,0.141,50.28,0.356,1301,-0.653882,0.6,0,2,4,0.503855596,0,0.043010753,0.059139785,0,0,4,0
YDR164C,0,1,0,0,0,1,0.159,50.58,0.369,724,-0.427486,0.3,0,60,4,0.511909495,0,0.04137931,0.046896552,0,0,3,1
YDR165W,0,0,0,1,0,0,0.192,46.59,0.354,444,-0.435586,2,0,1,4,0.512337713,0,0.04494382,0.062921348,0,0,3,0
YDR166C,0,0,0,0,0,1,0.16,52.58,0.341,971,-0.408445,0.4,0,8,4,0.51517727,0,0.047325103,0.050411523,0,0,4,1
YDR167W,0,0,0,1,0,0,0.096,61,0.432,206,-0.754369,1.8,0,72,4,0.515326102,0,0.033816425,0.024154589,0,0,3,1
YDR168W,0,1,0,0,0,0,0.201,52.12,0.357,506,-0.751383,1.1,0,10,4,0.515899888,0,0.019723866,0.067061144,0,0,4,1
YDR169C,0,1,0,0,0,0,0.108,52.25,0.414,513,-0.805848,0.3,0,3,4,0.518224409,0,0.013618677,0.056420233,0,0,3,0
YDR170C,0,0,0,0,0,1,0.193,48.63,0.38,2009,-0.422698,1.4,117,125,4,0.523663956,0,0.034328358,0.056716418,0,0,4,1
YDR171W,0,1,0,0,0,0,0.182,52.91,0.439,375,-1.126667,1,0,54,4,0.526535499,0,0.066489362,0.045212766,0,0,4,0
YDR172W,0,1,0,0,0,0,0.315,42.77,0.414,685,-0.797226,7.7,0,28,4,0.527647169,0,0.058309038,0.059766764,0,0,4,1
YDR173C,0,1,0,1,0,0,0.111,53.43,0.386,355,-0.641127,0.3,58,3,4,0.529806538,0,0.04494382,0.050561798,0,0,3,0
YDR174W,0,0,0,0,0,1,0.314,42.33,0.436,246,-0.928862,3.3,63,79,4,0.530118563,0,0.024291498,0.032388664,0,0,5,0
YDR175C,1,0,0,0,0,0,0.136,51.54,0.395,319,-0.883699,1.1,0,61,4,0.531451523,0,0.05,0.071875,0,0,4,0
YDR176W,0,0,0,1,0,0,0.133,50.97,0.386,702,-1.00755,0.7,0,69,4,0.531647354,0,0.018492176,0.032716927,0,0,3,0
YDR177W,0,1,0,1,0,0,0.158,52.39,0.417,215,-0.461395,4.9,0,2,4,0.533230979,0,0.032407407,0.060185185,0,0,5,1
YDR178W,1,0,0,0,0,0,0.194,48.88,0.433,181,-0.037017,1.9,0,3,4,0.53393075,0,0.065934066,0.098901099,2,0,3,0
YDR179C,0,1,0,0,0,0,0.109,56.15,0.319,162,-0.584568,0.2,0,7,4,0.534744104,0,0.061349693,0.079754601,0,0,3,0
YDR180W,0,0,0,1,0,0,0.141,52.1,0.347,1493,-0.129873,0.7,0,3,4,0.536113619,0,0.047523427,0.057563588,0,0,3,1
YDR181C,0,1,0,1,0,0,0.132,51.7,0.375,481,-0.847817,0.3,0,5,4,0.540069416,0,0.024896266,0.066390041,0,0,4,0
YDR183W,0,1,0,0,0,0,0.126,52.37,0.359,230,-0.738261,0.3,0,3,4,0.541525097,0,0.051948052,0.060606061,0,0,4,0
YDR184C,0,1,0,1,0,0,0.156,47.97,0.35,294,-0.791157,2.1,0,3,4,0.542783641,0,0.016949153,0.071186441,0,0,4,0
YDR186C,0,1,0,0,0,0,0.133,56.99,0.411,877,-0.818358,1,29,2,4,0.54538102,0,0.031890661,0.041002278,0,0,3,0
YDR189W,0,0,0,0,0,1,0.188,46.73,0.387,666,-0.331081,1,0,14,4,0.547274058,0,0.034482759,0.035982009,0,0,4,1
YDR190C,0,0,0,1,0,0,0.19,46.61,0.407,463,-0.123758,4.4,0,129,4,0.549625994,0,0.032327586,0.036637931,0,0,5,1
YDR194C,1,0,0,0,0,0,0.205,45.58,0.356,664,-0.600452,2.5,0,96,4,0.553510639,0,0.040601504,0.043609023,0,0,4,0
YDR195W,0,0,0,1,0,0,0.149,52.83,0.372,533,-0.706942,0.6,0,102,4,0.553936899,0,0.028089888,0.04494382,0,0,3,0
YDR196C,0,0,1,0,0,0,0.121,48.25,0.383,241,-0.194606,2.4,0,3,4,0.555503551,0,0.061983471,0.066115702,0,0,4,1
YDR200C,0,1,0,0,0,0,0.121,45.69,0.371,604,-0.723013,0.3,0,10,4,0.558828771,0,0.014876033,0.049586777,0,0,4,0
YDR201W,0,0,0,0,0,1,0.156,59.15,0.402,165,-0.740606,1.2,0,15,4,0.558974992,0,0.024096386,0.054216867,0,0,4,1
YDR202C,0,0,0,0,0,0,0.141,51.51,0.373,351,-0.204274,0.4,0,5,4,0.560042926,0,0.036931818,0.079545455,0,0,4,0
YDR205W,0,0,1,0,0,0,0.116,51.91,0.383,724,0.337845,0.3,0,1,4,0.560952237,0,0.037241379,0.08137931,13,0,3,0
YDR207C,0,0,0,1,0,0,0.145,53.61,0.445,836,-1.055024,0.3,0,40,4,0.566289299,0,0.031063321,0.051373955,0,0,3,0
YDR211W,0,1,0,0,0,0,0.198,45.85,0.371,712,-0.398736,2.2,0,41,4,0.577520238,0,0.056100982,0.074333801,0,0,3,1
YDR213W,0,0,0,1,0,0,0.123,51.56,0.427,913,-0.528587,0.3,2,1,4,0.580799763,0,0.029540481,0.065645514,0,0,3,0
YDR214W,0,1,0,0,0,0,0.17,54.45,0.441,350,-0.5,2.3,0,175,4,0.582839022,0,0.031339031,0.051282051,0,0,4,0
YDR216W,0,1,0,0,0,0,0.154,50.98,0.362,1323,-0.497657,0.2,0,149,4,0.584248356,0,0.053625378,0.069486405,0,0,3,0
YDR217C,0,1,0,1,0,0,0.121,50.64,0.37,1309,-0.744691,0.2,0,5,4,0.589761014,0,0.033587786,0.050381679,0,0,4,0
YDR219C,1,0,0,0,0,0,0.111,49.22,0.352,465,-0.732688,0.3,0,3,4,0.59196216,0,0.030042918,0.057939914,0,0,4,0
YDR221W,0,0,1,0,0,0,0.152,54.58,0.393,702,-0.55755,0.2,0,1,4,0.592274185,0,0.06970128,0.058321479,0,0,2,0
YDR224C,0,0,0,1,0,0,0.658,28.25,0.412,131,-0.7,35,1,177,4,0.597092946,0,0.037878788,0.03030303,0,0,6,1
YDR225W,0,0,0,0,1,0,0.654,31.78,0.432,132,-0.315909,29.1,1,221,4,0.597626914,0,0.022556391,0.030075188,0,0,6,0
YDR226W,0,1,0,1,0,0,0.532,35.05,0.44,222,-0.425225,15.6,0,51,4,0.598250963,0,0.01793722,0.071748879,0,0,6,0
YDR227W,0,0,0,0,0,1,0.136,52.71,0.372,1358,-0.883579,0.3,0,25,4,0.598959221,0,0.019131714,0.041942605,0,0,3,0
YDR228C,0,0,0,1,0,0,0.169,46.57,0.368,626,-0.705272,1.1,117,44,4,0.603029253,0,0.051036683,0.063795853,0,0,4,1
YDR229W,0,0,0,0,0,1,0.107,56.39,0.426,453,-0.874172,0.8,0,15,4,0.603668316,0,0.030837004,0.04845815,0,0,4,0
YDR231C,1,0,0,0,0,0,0.114,56.86,0.476,205,-0.826829,0.6,0,1,4,0.605055456,0,0.024271845,0.101941748,0,0,4,0
YDR233C,0,0,1,0,0,1,0.398,42.18,0.405,295,-0.164746,12.5,0,4,4,0.607305561,0,0.037162162,0.060810811,2,0,4,0
YDR235W,0,0,0,1,0,0,0.131,54.51,0.333,544,-0.314706,0.6,0,107,4,0.609359833,0,0.093577982,0.073394495,0,0,4,1
YDR236C,0,1,0,0,0,0,0.144,53.06,0.387,218,-0.063303,0.8,0,1,4,0.610918652,0,0.054794521,0.050228311,1,0,4,1
YDR238C,0,0,0,0,0,1,0.218,47.27,0.388,973,-0.110997,3.1,0,113,4,0.6141329,0,0.033880903,0.056468172,0,0,5,1
YDR239C,0,1,0,0,0,0,0.123,54.66,0.399,787,-0.912961,0.5,0,24,4,0.615832718,0,0.02284264,0.034263959,0,0,4,0
YDR240C,0,0,0,1,0,0,0.121,51.31,0.369,492,-0.555081,0.2,0,126,4,0.616963319,0,0.060851927,0.070993915,0,0,4,1
YDR243C,0,1,0,1,0,0,0.162,50.87,0.38,588,-0.484524,0.4,1,92,4,0.620313344,0,0.030560272,0.054329372,0,0,3,1
YDR244W,0,0,0,0,0,1,0.114,52.33,0.393,612,-0.715686,0.3,0,6,4,0.620495467,0,0.039151713,0.068515498,0,0,3,0
YDR245W,0,0,0,0,0,1,0.127,49.7,0.39,393,-0.614249,2.6,0,7,4,0.621955717,0,0.063451777,0.101522843,1,0,4,0
YDR246W,0,0,0,0,0,1,0.125,52.32,0.425,219,-0.482192,0.4,0,13,4,0.622927042,0,0.05,0.059090909,0,0,4,1
YDR247W,0,1,0,0,0,0,0.169,52.22,0.393,461,-0.386768,0.2,0,11,4,0.624053073,0,0.071428571,0.086580087,0,0,4,0
YDR251W,0,0,0,0,0,1,0.126,50.85,0.376,830,-0.620482,1.3,0,1,4,0.627056476,0,0.032490975,0.044524669,0,0,4,0
YDR252W,0,1,0,0,0,0,0.121,47.71,0.396,149,-0.70604,0.2,1,2,4,0.628882931,0,0.033333333,0.08,0,0,4,0
YDR253C,0,1,0,1,0,0,0.122,43.38,0.372,191,-0.972775,0.2,0,2,4,0.629635577,0,0.03125,0.057291667,0,0,3,0
YDR254W,0,0,0,0,0,1,0.104,52.12,0.352,458,-0.311572,0.1,0,8,4,0.629993296,0,0.047930283,0.065359477,0,0,4,0
YDR262W,0,0,0,0,1,0,0.118,55.86,0.391,272,-0.346324,0.9,0,1,4,0.648284614,0,0.036630037,0.04029304,0,0,4,0
YDR264C,0,0,0,0,0,1,0.133,53.56,0.4,764,-0.008377,1.6,0,11,4,0.651671846,0,0.044444444,0.081045752,5,0,4,0
YDR266C,0,1,0,0,0,0,0.171,52.53,0.385,639,-0.841941,0.9,0,4,4,0.654087102,0,0.0640625,0.078125,0,0,4,0
YDR267C,0,1,0,0,0,0,0.134,50.2,0.42,330,-0.273333,1.2,0,8,4,0.655052551,0,0.051359517,0.102719033,0,0,4,1
YDR268W,1,0,0,0,0,0,0.126,50.93,0.392,379,-0.379683,0.2,0,2,4,0.655380243,0,0.036842105,0.073684211,0,0,3,0
YDR270W,0,0,0,0,0,1,0.135,52,0.393,1004,0.213446,0.4,0,1,4,0.656471024,0,0.053731343,0.074626866,8,0,3,0
YDR275W,0,0,0,0,0,1,0.116,51.72,0.387,235,-0.043404,1.3,0,1,4,0.660764304,0,0.050847458,0.076271186,1,0,4,0
YDR279W,0,0,0,1,0,0,0.126,56.84,0.362,350,-0.494571,0.2,0,33,4,0.665409428,0,0.054131054,0.048433048,0,0,3,0
YDR280W,0,0,0,1,0,1,0.136,55.12,0.405,305,-0.124262,1.9,0,30,4,0.666309601,0,0.045751634,0.08496732,0,0,4,1
YDR281C,0,0,0,0,1,0,0.081,53.38,0.42,104,0.125,1.2,0,1,4,0.667337063,0,0.066666667,0.076190476,1,0,1,0
YDR283C,0,1,0,0,0,0,0.138,48.66,0.361,1659,-0.484991,0.7,0,85,4,0.672381683,0,0.037349398,0.055421687,0,0,4,0
YDR288W,0,1,0,1,0,0,0.122,50.44,0.363,303,-0.320132,0.4,0,2,4,0.677046391,0,0.032894737,0.046052632,0,0,4,1
YDR293C,0,1,0,0,0,0,0.186,47.55,0.401,1250,-0.70192,0.7,0,35,4,0.685008248,0,0.03117506,0.052757794,0,0,5,0
YDR295C,0,0,0,1,0,0,0.128,54.56,0.375,674,-0.705193,0.1,0,41,4,0.688438563,0,0.045925926,0.05037037,0,0,4,0
YDR296W,1,0,0,0,0,0,0.107,52.62,0.462,226,-0.795133,0.8,0,53,4,0.688807379,0,0.066079295,0.088105727,0,0,4,0
YDR298C,1,0,0,0,0,0,0.232,44.25,0.409,212,-0.093868,4.6,0,27,4,0.691158663,0,0.018779343,0.023474178,0,0,4,0
YDR299W,0,0,0,0,0,1,0.206,50.55,0.371,534,-1.033521,1.7,39,112,4,0.691689367,0,0.028037383,0.028037383,0,0,3,1
YDR300C,0,1,0,0,0,0,0.198,46.23,0.393,428,-0.222664,1.4,0,82,4,0.693754737,0,0.03030303,0.062937063,0,0,4,0
YDR301W,0,0,0,1,0,0,0.153,50.3,0.374,1357,-0.265144,0.6,0,62,4,0.694120942,0,0.044182622,0.055964654,0,0,4,1
YDR303C,0,0,0,1,0,0,0.154,50.63,0.347,885,-0.340565,0.4,0,74,4,0.69936531,0,0.041760722,0.056433409,0,0,4,1
YDR304C,0,0,0,0,1,0,0.261,49.95,0.425,225,-0.282667,6.6,2,1,4,0.700129706,0,0.030973451,0.079646018,0,0,5,0
YDR305C,1,1,0,1,0,0,0.157,49,0.381,217,-0.546083,0.7,0,1,4,0.700737436,1,0.041284404,0.064220183,0,0,4,0
YDR307W,0,0,1,0,0,0,0.137,52.08,0.358,662,0.069335,0.7,0,3,4,0.702289075,0,0.07239819,0.079939668,5,0,4,0
YDR308C,0,0,0,1,0,0,0.144,48.43,0.369,140,-0.506428,1.3,0,49,4,0.703975837,0,0.021276596,0.063829787,0,0,4,1
YDR309C,0,1,0,0,0,1,0.152,55.4,0.416,383,-0.933682,1.7,1,16,4,0.705118188,0,0.026041667,0.046875,0,0,4,0
YDR310C,0,0,0,1,0,0,0.134,51.55,0.408,1062,-0.813748,0.6,0,3,4,0.707805649,0,0.016933208,0.047977422,0,0,4,0
YDR311W,0,0,0,1,0,0,0.192,49.48,0.379,642,-0.651558,0.7,0,66,4,0.708295228,0,0.031104199,0.062208398,0,0,3,1
YDR312W,0,0,0,1,0,1,0.16,46.11,0.374,453,-0.892715,1.4,1,31,4,0.709937602,0,0.015418502,0.057268722,0,0,4,0
YDR313C,0,0,0,0,0,1,0.12,52.73,0.416,286,-0.704545,0.1,0,5,4,0.711568225,0,0.087108014,0.132404181,0,0,3,0
YDR314C,0,0,0,1,0,0,0.143,51.4,0.355,692,-0.648266,1.2,0,28,4,0.713155766,0,0.059163059,0.069264069,0,0,2,0
YDR316W,1,0,0,0,0,0,0.15,51.16,0.353,471,-0.811677,0.5,82,6,4,0.713973037,0,0.042372881,0.065677966,0,0,2,0
YDR318W,0,0,0,1,0,1,0.132,47.33,0.353,368,-0.441848,0.6,0,42,4,0.72049749,1,0.016260163,0.048780488,0,0,4,0
YDR319C,0,0,0,0,0,0,0.118,53.16,0.356,274,0.625912,0.5,0,2,4,0.721848075,0,0.090909091,0.130909091,6,0,4,0
YDR320C,0,0,0,0,0,0,0.151,49.58,0.385,668,-0.71018,0.4,0,3,4,0.723332478,0,0.025411061,0.047832586,0,0,3,0
YDR322W,1,0,0,0,0,0,0.157,53.67,0.381,367,-0.545776,1,0,138,4,0.724956574,0,0.043478261,0.054347826,0,0,3,0
YDR323C,0,0,0,0,0,1,0.128,51.48,0.37,515,-0.527573,0.4,0,1,4,0.727200804,0,0.063953488,0.096899225,0,0,3,0
YDR324C,0,0,0,0,0,1,0.169,48.09,0.367,776,-0.402835,1.7,0,107,4,0.728986787,0,0.02960103,0.069498069,0,0,4,1
YDR326C,0,0,0,0,0,0,0.146,49.75,0.365,1438,-0.701321,0.7,2,23,4,0.734313405,0,0.025017373,0.052814454,1,0,3,0
YDR328C,0,1,0,1,0,0,0.193,54.39,0.476,194,-0.947423,5.6,0,99,4,0.735026884,0,0.020512821,0.066666667,0,0,4,1
YDR329C,0,0,0,0,0,1,0.098,55.38,0.416,441,-0.349887,0.7,0,2,4,0.736056305,0,0.033936652,0.06561086,1,0,4,0
YDR330W,0,1,0,1,0,0,0.16,54.71,0.425,500,-0.7212,0.2,0,1,4,0.736237123,0,0.025948104,0.03992016,0,0,4,0
YDR331W,0,0,1,0,0,0,0.129,54.53,0.383,411,-0.248662,0.5,0,1,4,0.73735728,0,0.058252427,0.080097087,1,0,5,1
YDR332W,1,0,0,0,0,0,0.118,52.03,0.364,689,-0.313062,0.2,0,1,4,0.738279646,0,0.047826087,0.072463768,0,0,3,0
YDR333C,0,1,0,0,0,0,0.154,50.07,0.377,723,-0.583264,0.8,0,1,4,0.741171425,0,0.03038674,0.071823204,0,0,4,0
YDR334W,0,0,0,1,0,0,0.145,48.48,0.381,1514,-0.753104,0.4,0,1,4,0.741498464,0,0.040264026,0.058745875,0,0,4,0
YDR335W,0,1,0,1,0,1,0.154,49.3,0.368,1224,-0.180229,1.4,0,23,4,0.744915724,0,0.055510204,0.080816327,0,0,3,0
YDR337W,1,0,0,0,0,0,0.132,55.05,0.388,286,-0.605594,1,0,107,4,0.748278151,0,0.027874564,0.048780488,0,0,4,0
YDR343C,0,0,0,0,0,1,0.519,34.04,0.414,570,0.366842,11.1,34,94,4,0.758070381,0,0.063047285,0.087565674,11,0,6,0
YDR345C,0,0,0,0,1,1,0.494,32.86,0.406,567,0.318695,12.9,38,1,4,0.760250638,0,0.075704225,0.095070423,11,0,6,0
YDR346C,0,1,0,1,0,0,0.254,45.14,0.394,481,-0.635343,2.9,1,1,4,0.762861073,0,0.039419087,0.06846473,0,0,4,0
YDR347W,1,0,0,0,0,0,0.102,58.59,0.414,321,-0.555452,1.6,0,42,4,0.763199861,0,0.046583851,0.059006211,0,0,3,0
YDR348C,0,0,0,0,0,1,0.146,52.09,0.426,499,-1.131463,0.7,0,4,4,0.764927748,0,0.026,0.042,0,0,3,0
YDR349C,0,1,1,0,0,0,0.116,53.94,0.411,596,-0.021812,1.2,0,2,4,0.766462414,0,0.056951424,0.041876047,0,0,4,0
YDR350C,0,0,0,0,0,0,0.106,55.21,0.369,611,-0.164321,0.6,0,5,4,0.769071543,0,0.070261438,0.083333333,0,0,4,0
YDR353W,0,1,0,1,0,0,0.315,42.89,0.457,319,-0.158307,14.6,3,61,4,0.772416998,0,0.040625,0.0625,0,0,5,1
YDR356W,0,0,0,0,0,1,0.153,53.61,0.343,944,-1.219597,0.2,0,22,4,0.774249982,0,0.026455026,0.037037037,0,0,4,1
YDR357C,0,0,0,0,0,1,0.136,58.25,0.358,122,-0.670492,1.1,0,2,4,0.776508572,0,0.06504065,0.06504065,0,0,4,0
YDR361C,0,1,0,1,0,0,0.212,47.51,0.371,283,-0.692933,1.7,0,11,4,0.780878879,0,0.042253521,0.049295775,0,0,4,1
YDR362C,0,0,0,1,0,0,0.11,50.39,0.397,672,-0.315923,0.4,0,7,4,0.782467725,0,0.050520059,0.059435364,0,0,4,1
YDR363W,0,1,0,1,0,0,0.144,50.49,0.368,456,-0.91886,9,0,2,4,0.782784972,0,0.035010941,0.050328228,0,0,4,0
YDR364C,0,1,0,1,0,0,0.136,54.24,0.387,455,-0.844176,0.8,0,24,4,0.786066456,0,0.057017544,0.085526316,0,0,4,0
